0x7c3658a520bf73cf707dfc057de4b97f5590edc3,1213421918163,46413321155456260400000,606708056829,0,0
0xbe9e8ec25866b21ba34e97b9393bcabbcb4a5c86,812646919431,46413321155456260400000,406321516033,0,0
0x5c53ab3c18657b8ce08984a3426a83df84f710df,516419506686,46413321155456260400000,0,0,258163525310724278
0x85591bfabb18be044fa98d72f7093469c588483c,499986372702,46413321155456260400000,249991990488,0,0
0x93c8ab69af974e55f601c188f23499b8e92f81a6,499786679859,46413321155456260400000,249892144544,0,0
0x461e76a4fe9f27605d4097a646837c32f1ccc31c,391086740398,46413321155456260400000,195542434801,0,0
0xcdf46720bdf30d6bd0912162677c865d4344b0ca,282624383741,46413321155456260400000,141311515892,0,0
0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,258374840249,46413321155456260400000,129186802146,0,0
0xc3373905f94e16035f7e01fd5178586e5f478c81,247456473150,46413321155456260400000,123727644711,0,0
0xe9da0d4d2acc12bbb8543f300eaf0882ea3b4ef8,193587752851,46413321155456260400000,96793413404,0,0
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,166595511003,46413321155456260400000,83297357040,0,0
0x193f0ee42a199a0cecd479a9f09ba293eb1ca357,101937871502,46413321155456260400000,50968691937,0,0
0x8e9a57bbcbf2df7d58130a55a697c4385af1044a,101586659984,46413321155456260400000,50793087018,0,0
0x4632ba70a622366493ce1662b975ddb85321c3b7,96066734943,44587762212655510660767,48033137700,0,0
0x54c6ac6d33a7478c81385556a472c5b41f9fd30b,95944002822,44530798159174877485151,47971771933,0,0
0x7eb9d67f9daea510399a1ee978b36e66626058d3,93363664768,43333177571275407100725,46681609078,0,0
0x4f5fe8da30c1c11fe537730940ced62ac37ea371,84013328894,38993376152961949076165,42006463505,0,0
0x02ed9b4cf1c463b6bacfcf184e15cbe5e49fc47a,66754247416,30982863238095942051077,33376964046,0,0
0x601cc773c1cb38673be5cbc75ecb3a1b2a79afec,59269043342,27508731432089026174328,29634379912,0,0
0xa5caf360a187f5aea3ed346f251dff02f7825e20,58027409413,26932447889047146410447,29013565917,0,0
0x4f862899c42645bec4b73ab20e4d06688f592f6f,51413977153,23862934334814797334964,25706865605,0,0
0x667f2824c528587612fd4f5bfc40189263244b86,50610519067,23490022753010135380587,25305138484,0,0
0x7dba8b857e1b9293e74abac71577056d295bb998,44179486310,20505166865891132381455,22089637487,0,0
0xcfea48cf6ba36e0328a6ead0fdb4c2642d21c59d,39937666303,18536397323205825155674,19968737629,0,0
0x31ce3215280b13557849f79686814789499ebd22,37059306262,17200454833366172665088,18529564493,0,0
0xdc6becc975b73e5f777c17a3f1f337d0fe2c1aac,28999215676,13459499104265296195240,14499538478,0,0
0x0565978e02bb9bdae46d599a55ab1cbc0df45e9c,28443259811,13201461523160251348036,0,0,14219083766729267
0xe968a888792b3c6ca4242a87445e2518f88f2e02,28413018681,13187425610372312318236,10180759267,388320203961640,0
0x7c5534e88f8a7b3f81290a4372d85dbd4b9b2ae2,27153115261,12602662589799135376852,0,1309598288440896,0
0xa12b6c47da747fabb2f5a8ddae2fd9b029dc4807,24805026226,11512836484968531622178,12402453785,0,0
0x70dadc7dcaaaeee9819addae6e3261f7ddc18f66,22514656764,10449799950923975887210,11257274532,0,0
0x1255e17fff07322231a4124bb455c85d20d0a2c4,22039554560,10229289239164804927793,11019724566,0,0
0xf86a8847598d74dbcbc1120bb807a3c19f684d29,20288363783,9416503439791065063399,10144133366,0,0
0xb8c2c00cc883d087c0cbd443cec51a4d04f8b147,19987192386,9276719792073080902229,9993548388,0,0
0x81db2dfd33b24419f0f715e331f678411eb1ec30,19856655233,9216133164024001595742,9928280124,0,0
0x263a13fbe5416661d8ff67c5d98624d1553900ae,18832385574,8740735597694434897449,9416147744,0,0
0xbddac3e91fb049bb369a40e8b6ddde0332117322,18029633946,8368151906510141356260,9014773850,0,0
0x4db8ac0c360c40dfcb674c7129ed1b73e0d2e9c0,17721634834,8225199289501627934680,8860775031,0,0
0xf28570694a6c9cd0494955966ae75af61abf5a07,16921447513,7853805778360656239258,8460683284,0,0
0x9522fc0bd3451b518e4dde2de6926bc8f8df8dc2,14316328893,6644683706779466053622,7158130205,0,0
0x48ee69490345c7080240db090e65a4ae1049e16a,13638068177,6329880382391088948766,0,657765805933342,0
0x51fd44ba77b3066949b874f24c374819ef78809a,13608905987,6316345241490424598741,6804420444,0,0
0xf03df965490882583018c64fd41fa82d7dee032f,13453507068,6244219442142847260562,0,648864399587120,0
0xde8764431aa67f37c135c4bf07dc32ae2b647d23,12208148872,5666207343097570820475,6104045237,0,0
0x603e02f4d63ec598d0805f5e4656d6205d23fbfd,11631473316,5398553065266277806477,5815708838,0,0
0x6d0bbe84eba47434a0004fc65797b87ef1c913b7,11080293213,5142732073915913200284,5540120105,0,0
0x5fb52b83b5796c069ced3b64eae162042d9e51a6,10891571206,5055139922715980555650,5445759553,0,0
0xb5b9c19039091b59e0bf415a184359593fff9bba,10537484770,4890796648007391463661,5268717182,0,0
0xf039a64288e378c40e16eb94367a5679827e075b,10251087790,4757870297900463628655,5125519377,0,0
0x7d54d807e9132fc34acde66de49b36d4f37e8e0c,10218142045,4742579083466555955517,2602960879,241738836737132,0
0x49321256e60aa605fdd5abb85e96308ad0b19c5f,10003045286,4642745533916908187734,0,482448178032529,0
0x7f1884212af6d24d983cd0c34b09c07bd5bd66ed,9821677194,4558566578903424814352,4910815106,0,0
0x962a211f581bdd5bc3950d3048a45cc9e240f260,9528693749,4422583231643255257163,4764324084,0,0
0x47e84636928922ce8904c3d89bb92e0e3cd1bc63,9332733939,4331631775692333364651,4666344648,0,0
0xad121bd193146e8f0463d6e613eb5139118e5507,9206529002,4273055872968482119150,4603242481,0,0
0xb376ba77faaf74ca93e3a75f7f61d2e76b1f73a9,8225057681,3817522436704053096625,4112509168,0,0
0x7949ed1b419126e201abe404a65a226e2d5dc6d4,7725469713,3585647068662195044164,3862716379,0,0
0xc87d6fd2b03554bca205aac771ab67a041ee8902,7705232750,3576254422032894188266,3852597946,0,0
0x86219301a71c65a8f2c3e0ffce65bcdad7a01003,7648470529,3549909190105194352179,3824216971,0,0
0x32524b1df07d622d38319d81ea1c4f4a29187437,7525756766,3492953657182058895223,3762860383,0,0
0x63095ce68ae2f6dc0a3e068d97f2d392c51ebd06,6922784443,3213094176429553840640,3461375664,0,0
0x4d3db8180068107dbce28697537520ce85a3c52a,6739276557,3127922071954785283526,3369622160,0,0
0x0a60631fff509ebf45a6e06309853ef1dd8c7101,6713148028,3115794953876818759445,3356557958,0,0
0xd8b1d41a77f12bb972ead1b4c3503693f1cd0560,5835081474,2708255104210150990773,2917526781,0,0
0xaeae3201957353a9d0dd24321e866e92e1c13d86,5816501263,2699631411207359579578,2908236720,0,0
0xc1d4bfd94909b589bee19062e375d17bbd5e6799,5752600622,2669973001479634422708,2876286552,0,0
0xec31c19e74c12d16f18c6e0338f6e86e07f3f85b,5676566542,2634683059741637885310,2838269694,0,0
0xc325343fa3911a0d9983a3007d4dbf6cd03a393f,5123074164,2377788864769525952872,2561524829,0,0
0xb41ae9c88c49b205b471aded610f55293adada5d,5008872314,2324783993363553527555,2504424177,0,0
0x5bee7135d309838166e62acd74db73ffb1d417c5,4975455724,2309274244127651446388,2487715962,0,0
0x789a9fe9d50ecf6f16022b93ba90b65a4a04bf5d,4841346047,2247029489041096387689,0,233498750957277,0
0x06231f4222280e81e02efa6e68c2a9f1f442ee53,4796183762,2226068172662903938317,2398080410,0,0
0x77f382fc12e282e922489ef6c2ac1c7b79ce0a8a,4780684293,2218874354338543553427,633228344,169491363320998,0
0xc5e191a1067f8f4bc6f3189e6709e58cf0ce90f7,4741291196,2200590709714853147976,2370634258,0,0
0xde4b26e8e226cccd6be89af396e22860baf69d64,4729235276,2194995156847008265587,2364606327,0,0
0x255be6d417d25d553414fb9608ef6303af9eb771,4358629661,2022984782536904485675,2179304406,0,0
0x1c6e11ebfe3d1c68de4c316214ff29dab03f780f,4067805804,1888003771790809623232,2033893173,0,0
0xff983307058da622633cfcd2cace59a90532228c,4065124263,1886759179554564389872,0,196061473112387,0
0x79c9f7800a0fcf034e8dfd7129ec955a876c2096,3763749769,1746881267773713131701,0,181526141978991,0
0xb7973c6d5209b1bf5c198789830b67d5fe340dad,3472173719,1611551139274819408149,1736078555,0,0
0xf1253ae06a4e2c7051494631c67770f9010e8417,3360897555,1559904175908027204878,1680440739,0,0
0xce0bdca2bb503639ae43e280fba9a49f966f7b8a,3344467198,1552278301546629216315,1672225600,0,0
0xe236f6b2f8d6329cb4995b2ea7d6a3248fbc9433,3327315462,1544317611233213208936,1663649773,0,0
0xcdeaf60d646b955dfa71fcab73621d5578acb4eb,3278055290,1521454329401123067678,1639019805,0,0
0xf60f773494889f18fc7eabbcd5705334bb7cc6dc,3177895625,1474966902416443948040,1588940212,0,0
0x0e6760f071d788733ffddf73292cd36fbef67f98,3117716447,1447035747262590268381,0,150367870665222,0
0x2e7296ebc57fcf7c0b112d2a46062017be2b1792,2925150918,1357659689853117008179,1462568463,0,0
0x97eda3c9f1e4c7ef743b552ab687aa49fca804c0,2884108976,1338610761504220919950,1442047590,0,0
0x52021632e37500fa03cad93ea385f8d9e6138e33,2704223365,1255119875158336166092,1352105215,0,0
0xdffef5d853e5e1dad3b909e37ba2dae94087c3cc,2689280773,1248184521944426651362,0,129704362236153,0
0x7adaa3c9d9394ec49a8a4a1a06dd5873dba4213c,2172047069,1008119181782644637595,0,104758113287209,0
0xc80fdaccc65dcd6ed030fc416190f1c2ab7b12ac,2143271434,994763453895572761517,907784319,15804729758941,0
0x4bab464da1bf310b60b4b1bf0bb15932be61d6dd,2066925863,959328938839375881860,1033457988,0,0
0xf7cb62bf544513be4d013f742f70d842c48633cf,2015030477,935242566670332195464,1007510419,0,0
0xea2c034b98f412bd80822c6543592c5c1e49d147,2010108871,932958285871545990825,0,0,1004874497788315
0x90f15e09b8fb5bc080b968170c638920db3a3446,1982801960,920284241571481378153,0,95630797006377,0
0x6dffaf5fc3ff7605c6a41f57653917343140efeb,1857693838,862217407116061350236,928842476,0,0
0x580a5b2f32bd14af9da1e01ef41feb754f78c350,1834599453,851498536037133832952,917295339,0,0
0x21a0b6fd81ec697e326228df279f9add0d1b021a,1496752753,694692662153022987247,748372797,0,0
0x22a000343625075f74c5adc8aeb061e0c916022a,1496453412,694553728053343032923,748223127,0,0
0x8ca4ae4152219ef8f4257759064dc857ca823dbd,1462136518,678626117830545532825,0,70519034854831,0
0xd8827d60486e01a6c54f7fc2ddcd9527a26af8ba,1364582291,633347961152312709669,0,65813981795557,0
0x5d7666fbd993e92c8bebac5747a82ea2b8f8e5b3,1282072486,595052420372922002352,641033177,0,0
0x8459c5b750e1594912293982f170225e08fd138a,1275991049,592229823487245257814,637992473,0,0
0x8c22715021187ee54a651208501c0eb975839c86,1271012045,589918902370382244390,635502983,0,0
0x1a2b292661f0102c5961afc42b278fe8c9169234,994193092,461438032695320721978,0,47950062448971,0
0xd028babbdc15949aaa35587f95f9e96c7d49417d,982759709,456131419924597382329,491377504,0,0
0x900a2ef0d2215874844cb63294f21c5ec687d166,967550800,449072460146186291150,483773086,0,0
0x3115ba406ad02d875ca84c0dc861b05e06ca684d,943772530,438036175325874781820,471884008,0,0
0xd3298c4ddc1e6ccc05ab4b925a3b42ba12a65e74,915196661,424773165473942314496,457596142,0,0
0xe5ae5aac9a19ec43abdd161e95640a1cc12ae348,902938414,419083705925803232119,0,43548837428396,0
0xa946c445bf7f1675309fcd3a968da4da4e3a107a,901840616,418574181414425056401,450918151,0,0
0x87afaa198117496bce792b6a5de3b33ba7cac73f,893174360,414551884184991058907,446585044,0,0
0xbf971a2660b8ff8c3c376d5d2000b4c422d2babf,834035517,387103583055779995136,417015764,0,0
0xfc6c82514573f7c40e3a1592e2444d6885b2fadf,743938096,345286377694266503732,371967269,0,0
0xf94f7b6b956225bce60a5f0c7b82d347071e48dc,668901198,310459261240434368181,113343380,21328007738027,0
0xa198e245bf6929c1a1899e36bf957417143d4f7f,531681905,246771230093097856736,0,25643087584376,0
0xa779fcb74578a6efe793d539c1ee987d92554e5c,498261345,0,249129481,0,0
0x4fada7757edd7583c4a82a9d15d83a1a4d53a557,498221805,0,249109711,0,0
0xb62ea019c3ecf647c21b3d394f373c4089e3e4d6,493209317,0,246603479,0,0
0x0442dd88a482833fe2ca98a6b66526aa640321f3,455014596,0,227506210,0,0
0xf197d1037e1171d5881d22a44d0ea6b2f9aedbe5,451699726,0,225848783,0,0
0x23ae5504ce12af5678ab3ae270472a428f1d06d4,323913601,0,161956026,0,0
0x6969e2041b22fcebdb3b4f7a39c0ada38b152f52,295469877,0,0,14250550717848,0
0xf5f61157f3c13e4bbc5c42e75ae80946b72de83f,280649008,0,0,13535738271325,0
0xa06b4f71b94ec6b59e0633c015772d3f1efdf7ca,266823418,0,133411071,0,0
0x3af0f49ae5accceec4289ad7df477409b248b529,263596172,0,0,12713277781267,0
0xc5e3e804a39919d5e3821d204bb38356d00c162c,255410338,0,0,12318473935444,0
0x8246dd76d12a2b839fa36bee3a83978648c476c4,252661832,0,0,12185913099238,0
0xae69116e4aa49645f78c1fc9f28f677aede0d153,249955926,0,0,12055406926058,0
0x4c336dd5e6bf2998cd9ded78ece1f0152d5f5b89,249855773,0,0,12050576541009,0
0x018b90197b9df85fa9130191678f937a535374b9,249712238,0,124855522,0,0
0xdb5ee516b26f70739ec1a18b155ace18a1168d00,248128658,0,0,11967277524704,0
0xc45d05cdc809d20c7b14959e8cd4a1199e3e966f,247847946,0,0,11953738744178,0
0x06f2de7cc99da93e4b5a9f01f2ae196687856792,243769134,0,121883984,0,0
0x909ee3e2990ccf8ce2aaa3ccdbc5b61800289fa3,225967688,0,0,10898451091953,0
0xfdbdceee5fc8d37d041f7900ac3916845e33d2e3,212457754,0,106228369,0,0
0xaf1d27eac3777efa9e240688c5ade06907b7f206,199006347,0,99502698,0,0
0x31ffaff3402769ecbf0b01bb4a7d49724d0dd23b,197298251,0,98648654,0,0
0x7882b21fe533a7b56ff507ea614f3215e257b702,183815507,0,91907314,0,0
0x15b148740043d62b86d3b8df519d2012e4c17798,164310532,0,0,7924718418201,0
0x4c23dfcd99036cd1faab8f7043ec4648afcaed17,149855818,0,74927551,0,0
0x605e06b9134189a590255cd9cd72a354c2d9af33,142350822,0,71175071,0,0
0xc933333d76261b55065feed8715b5c75e2167af6,126167983,0,63083690,0,0
0x363bb53b20357489ec6465b26ecceb19b2c833ae,119479371,0,59739400,0,0
0x2663de7b0fed0f7796e5641a75ed6caa1631443e,115291191,0,0,5560509206735,0
0x62293bdb8ae6fda7e2844c77fa887c2fd09fba87,112720161,0,56359811,0,0
0x18d072a783fae1ac81af576276dc1561cfba1013,109324114,0,54661796,0,0
0x29f46a92078f6011a47df128af735208782579bf,103386392,0,51692949,0,0
0xd669cce1335664c906ef4d129493678240837411,102583140,0,51291325,0,0
0x7227ff860eca62dce5f78f8063492cfa92b87b51,102282215,0,51140863,0,0
0x8810bd54f4d64d59bafbb6da9277011347de80c0,101462325,0,50730920,0,0
0x46699fda810305d5f5f7e09f08919edb9451533b,101008349,0,50503933,0,0
0x2629726ecdfaf4fe606db2c5781926ea67e44f57,88017552,0,0,4245098053870,0
0x2834123c30d7c16d1a7337455505216bb37366d4,77068292,0,38533962,0,0
0x76ce1afa630da6d54800a309dd7b6f4076b2059d,44810957,0,1394149,0,21007561339425
0x09ff8c8426bc173584bd0ce23a58e50ed5da9367,40305058,0,20152433,0,0
0x6a509ff1f4d011f3dc023370d9c0f55f0c1870db,36998572,0,18499198,0,0
0xb1c5ec4aac5dba3b65511228819229c04cb5f4f3,18523416,0,9261664,0,0
0xd6fd705ee0b31a9300d3e2154bcce777270cbb6f,15550586,0,7775256,0,0
0xc98c01414712d4aee306dc23ebd934c233205133,6646323,0,3323146,0,0
0xeeeeee11159c8e4d710b71de734ea35e75d39d94,1449120,0,724557,0,0
0x603ad2cf7a65b3e3af598d6e884d9cd512056ddb,1189833,0,594914,0,0
0x656fafabbf1b8c42b4f63ab15f9bee8027a25978,4088,0,0,197201936,0